Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cc),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
29,0.0006366913024985429,0.006098338816350679,0.014484676384639518,0.020583015200990196,9.331066725647677,9.781612344902557,0.0013025757072483732,0.0012335652462783543,0.02248320493951966,0.09762907727121745,0.45054564031615485,9.781612365963833,0.2665929296895477,18.71848950473929,19.567298944627694,88.15961232264921,49.902169564314974,81.2815104952607,216.6907601252327,2.121970650348874,3.519358642256329e-13,0.0,0.003514044441517693,0.003514044441517693,0.0006366913021466071,0.0170689707594725,27.241825738481296,0.06275079360481481,0.022562472071980748,0.3161725368146269,0.04905983782473239,13.927732950824161,5.007810541934955,70.1754735863749,10.888982920865985
30,0.0006498155733956779,0.006340258234822045,0.014933947897713549,0.021274206132535594,9.781612344902557,10.245176095644135,0.0013280176003321919,0.0012576592278665923,0.0232121987782535,0.09762984052800996,0.46356377098252893,10.245176115885085,0.2606805079916783,19.20871156388236,19.70720859147816,91.35547930204895,50.073366883384786,80.79128843611764,210.60714110829352,2.1924021705931276,1.4781306297476583e-13,0.0,0.003500339668195774,0.003500339668195774,0.0006498155732478649,0.01777386646433982,29.084193942240066,0.0625060655061355,0.023003162005754037,0.32899432209978,0.04906022137085928,13.483811595900418,4.962243265257456,70.97067171631481,10.583273422527295
31,0.0006627969014648285,0.006585564227029133,0.015391345784337769,0.021976910011366903,10.245176095644135,10.721954641323666,0.0013530919257302534,0.0012814051155050645,0.02395220608079008,0.0976305927577719,0.47677856510415906,10.721954660748294,0.2550089449008695,19.70032464262802,19.84232949242257,94.6039738372116,50.2375900132117,80.29967535737198,204.77135488765782,2.2639706912831734,6.208148644940166e-14,0.0,0.0034866883434898108,0.0034866883434898108,0.0006627969014027469,0.01849022166787709,30.999495799168052,0.06226229184914093,0.023437485142113315,0.34201818873713996,0.04906059937576478,13.058953653996346,4.915800930982093,71.73522758147091,10.290017833550632
32,0.0006756102844217981,0.006834132855830781,0.015856695633135926,0.022690828488966707,10.721954641323666,11.212137992421914,0.0013777479899781482,0.001304754901469106,0.024702854323667308,0.09763133243969933,0.490183369712142,11.212138011035808,0.24956821124961234,20.192928058164565,19.972846431828778,97.90357166696958,50.39512935368238,79.80707194183543,199.17308189592993,2.3366438773388505,2.6074224308748697e-14,0.0,0.0034730902589502005,0.0034730902589502005,0.0006756102843957239,0.019217738230016507,32.98883065060927,0.06201946891029062,0.02386456339783578,0.3552383663287898,0.04906097107522579,12.652299678528728,4.868497152779813,72.47050558598143,10.008697582710044
33,0.0006882303389125781,0.007085829533069502,0.016329804029769027,0.02341563356283853,11.212137992421914,11.715908962675412,0.0014019346708298813,0.0013276601719693143,0.02546374053245609,0.0976320580401249,0.5037709880638426,11.715908980485757,0.24434872489517184,20.68611668938636,20.098935006995948,101.2526034750532,50.5462623608429,79.31388331061365,193.80246253432895,2.410386390175111,1.0951174209674455e-14,0.0,0.003459545206940295,0.003459545206940295,0.0006882303389016269,0.019956088355898235,35.05326252008926,0.06177759298127225,0.024283511262589014,0.3686485481214261,0.049061335698555225,12.263031108381973,4.820347308192265,73.1778043706454,9.738817212780367
34,0.0007006313956537703,0.007340509034151373,0.016810458464560345,0.02415096749871172,11.715908962675412,12.233442629229565,0.001425600625896716,0.0013500723047367078,0.026234431501485304,0.09763276801877689,0.517533683569699,12.233442646245111,0.23934132879213912,21.179482222163163,20.220762122613813,104.64925505902968,50.691254181820184,78.82051777783684,188.65007461031894,2.485159889436549,4.599493168063271e-15,0.0,0.0034460529806332276,0.0034460529806332276,0.0007006313956491708,0.02070491451807849,37.19381711146203,0.06153666036853263,0.02469343941285383,0.3822418913165654,0.04906169247174718,11.890368167745581,4.771368549874925,73.8583600356298,9.479903246749695
35,0.000712787600642963,0.0075980155618633,0.01729842732149061,0.02489644288335391,12.233442629229565,12.764905799334128,0.0014486945113750145,0.0013719426761623662,0.027014464160030633,0.09763346083534125,0.5314631863356072,12.764905815565172,0.23453727031369495,21.67261441458706,20.338486460938768,108.09156819774121,50.830358253584876,78.32738558541294,183.7069120601101,2.560923048399687,1.931787130586574e-15,0.0,0.003432613374008758,0.003432613374008758,0.0007127876006410312,0.02146382950934515,39.41147882246065,0.06129666739304803,0.02509345850060293,0.3960110198211818,0.049062040620774496,11.533567887492502,4.721579809435186,74.51334918447384,9.231503118598493
36,0.000724673021880378,0.007858182861279582,0.017793459952163367,0.025651642813442947,12.764905799334128,13.31045648626034,0.0014711652094957514,0.0013932228766966666,0.027803346088534204,0.09763413495628487,0.5455507023845568,13.310456501718685,0.22992818173735713,22.16510237366773,20.452258929019997,111.57744224077672,50.96381686799799,77.83489762633226,178.96436486935912,2.6376315835323325,8.113505948463612e-16,0.0,0.003419226181850124,0.003419226181850124,0.0007246730218795667,0.022232416631592825,41.70718778780789,0.06105761039019527,0.025482683093051406,0.40994802952629267,0.04906237937501752,11.19192223991602,4.67100179353976,75.14389180225483,8.993184164289392
37,0.0007362617609657255,0.008120834387265801,0.018295286837795563,0.026416121225061366,13.31045648626034,13.870243397162543,0.0014929620631649258,0.001413864933058448,0.02860055618729707,0.09763478886189494,0.5597869256011063,13.870243411861447,0.22550606181742988,22.656535834834422,20.562223084171155,115.1046364381226,51.09186170538987,77.34346416516559,174.41420011204002,2.715238298602709,3.4076724983547173e-16,0.0,0.0034058911997409086,0.0034058911997409086,0.0007362617609653848,0.023010230025320457,44.08183696643647,0.060819485709665166,0.02586023573696389,0.4240444961836758,0.04906270797080148,10.864756379287785,4.619656972015708,75.75105397974978,8.764532668946728
38,0.0007475280688537236,0.008385783525709217,0.018803619841682124,0.02718940336739134,13.870243397162543,14.444405435629049,0.0015140351161121988,0.0014338215356605745,0.029405545498873895,0.09763542105348336,0.574162052420622,14.444405449583165,0.22126325837237512,23.14650643558747,20.66851553876437,118.67077302224467,51.21471433875234,76.85349356441253,170.0485440336228,2.7936931436245063,1.4312224493089814e-16,0.0,0.003392608224061919,0.003392608224061919,0.0007475280688535805,0.02379679514332942,46.536269287654775,0.060582289715393964,0.02622525111837201,0.43829148593183925,0.04906302565501676,10.55142698128234,4.56756955772476,76.33585049447919,8.545152966513706
