datetime,Q
2021-03-28 05:30:00+00:00,6003.171564
2021-03-28 05:45:00+00:00,6144.755799
2021-03-28 06:00:00+00:00,5974.854717
2021-03-28 06:15:00+00:00,5974.854717
2021-03-28 06:30:00+00:00,6031.488411
2021-03-28 06:45:00+00:00,5946.53787
2021-03-28 07:00:00+00:00,6059.805257999999
2021-03-28 07:15:00+00:00,5974.854717
2021-03-28 07:30:00+00:00,5804.953635
2021-03-28 07:45:00+00:00,6144.755799
2021-03-28 08:00:00+00:00,5918.221023
2021-03-28 08:15:00+00:00,6059.805257999999
2021-03-28 08:30:00+00:00,5946.53787
2021-03-28 08:45:00+00:00,6031.488411
2021-03-28 09:00:00+00:00,5691.686247
2021-03-28 09:15:00+00:00,5974.854717
2021-03-28 09:30:00+00:00,5946.53787
2021-03-28 09:45:00+00:00,5804.953635
2021-03-28 10:00:00+00:00,5889.904176
2021-03-28 10:15:00+00:00,6088.1221049999995
2021-03-28 10:30:00+00:00,5889.904176
2021-03-28 10:45:00+00:00,5861.587329
2021-03-28 11:00:00+00:00,5748.319941
2021-03-28 11:15:00+00:00,6003.171564
2021-03-28 11:30:00+00:00,5889.904176
2021-03-28 11:45:00+00:00,6258.023187
2021-03-28 12:00:00+00:00,6031.488411
2021-03-28 12:15:00+00:00,6031.488411
2021-03-28 12:30:00+00:00,5861.587329
2021-03-28 12:45:00+00:00,6116.4389519999995
2021-03-28 13:00:00+00:00,5946.53787
2021-03-28 13:15:00+00:00,6003.171564
2021-03-28 13:30:00+00:00,6031.488411
2021-03-28 13:45:00+00:00,5833.270482
2021-03-28 14:00:00+00:00,6031.488411
2021-03-28 14:15:00+00:00,5974.854717
2021-03-28 14:30:00+00:00,6314.656881
2021-03-28 14:45:00+00:00,6201.389493
2021-03-28 15:00:00+00:00,5889.904176
2021-03-28 15:15:00+00:00,6201.389493
2021-03-28 15:30:00+00:00,6003.171564
2021-03-28 15:45:00+00:00,6229.70634
2021-03-28 16:00:00+00:00,6201.389493
2021-03-28 16:15:00+00:00,6314.656881
2021-03-28 16:30:00+00:00,6314.656881
2021-03-28 16:45:00+00:00,6569.508503999999
2021-03-28 17:00:00+00:00,6399.607422
2021-03-28 17:15:00+00:00,6597.8253509999995
2021-03-28 17:30:00+00:00,6399.607422
2021-03-28 17:45:00+00:00,6711.092739
2021-03-28 18:00:00+00:00,6654.459045
2021-03-28 18:15:00+00:00,6626.142198
2021-03-28 18:30:00+00:00,6456.241116
2021-03-28 18:45:00+00:00,6314.656881
2021-03-28 19:00:00+00:00,6852.676974
2021-03-28 19:15:00+00:00,6541.191656999999
2021-03-28 19:30:00+00:00,6654.459045
2021-03-28 19:45:00+00:00,6399.607422
2021-03-28 20:00:00+00:00,6824.360127
2021-03-28 20:15:00+00:00,6682.775892
2021-03-28 20:30:00+00:00,6711.092739
2021-03-28 20:45:00+00:00,6569.508503999999
2021-03-28 21:00:00+00:00,6173.072646
2021-03-28 21:15:00+00:00,6597.8253509999995
2021-03-28 21:30:00+00:00,6342.973728
2021-03-28 21:45:00+00:00,6229.70634
2021-03-28 22:00:00+00:00,6512.87481
2021-03-28 22:15:00+00:00,6456.241116
2021-03-28 22:30:00+00:00,6569.508503999999
2021-03-28 22:45:00+00:00,6342.973728
2021-03-28 23:00:00+00:00,6569.508503999999
2021-03-28 23:15:00+00:00,6512.87481
2021-03-28 23:30:00+00:00,6512.87481
2021-03-28 23:45:00+00:00,6399.607422
2021-03-29 00:00:00+00:00,6512.87481
2021-03-29 00:15:00+00:00,6909.310668
2021-03-29 00:30:00+00:00,6711.092739
2021-03-29 00:45:00+00:00,6767.726433
2021-03-29 01:00:00+00:00,6739.409586
2021-03-29 01:15:00+00:00,6654.459045
2021-03-29 01:30:00+00:00,6512.87481
2021-03-29 01:45:00+00:00,6654.459045
2021-03-29 02:00:00+00:00,6654.459045
2021-03-29 02:15:00+00:00,6654.459045
2021-03-29 02:30:00+00:00,6682.775892
2021-03-29 02:45:00+00:00,6654.459045
2021-03-29 03:00:00+00:00,6258.023187
2021-03-29 03:15:00+00:00,6880.993821
2021-03-29 03:30:00+00:00,6654.459045
2021-03-29 03:45:00+00:00,6569.508503999999
2021-03-29 04:00:00+00:00,6626.142198
2021-03-29 04:15:00+00:00,6711.092739
2021-03-29 04:30:00+00:00,6569.508503999999
2021-03-29 04:45:00+00:00,6682.775892
2021-03-29 05:00:00+00:00,6824.360127
2021-03-29 05:15:00+00:00,6512.87481
2021-03-29 05:30:00+00:00,6371.290575
2021-03-29 05:45:00+00:00,6314.656881
2021-03-29 06:00:00+00:00,6399.607422
2021-03-29 06:15:00+00:00,6258.023187
2021-03-29 06:30:00+00:00,6399.607422
2021-03-29 06:45:00+00:00,6371.290575
2021-03-29 07:00:00+00:00,6654.459045
2021-03-29 07:15:00+00:00,6456.241116
2021-03-29 07:30:00+00:00,6512.87481
2021-03-29 07:45:00+00:00,6371.290575
2021-03-29 08:00:00+00:00,6456.241116
2021-03-29 08:15:00+00:00,6456.241116
2021-03-29 08:30:00+00:00,6258.023187
2021-03-29 08:45:00+00:00,6371.290575
2021-03-29 09:00:00+00:00,6569.508503999999
2021-03-29 09:15:00+00:00,6654.459045
2021-03-29 09:30:00+00:00,6541.191656999999
2021-03-29 09:45:00+00:00,6484.557963
2021-03-29 10:00:00+00:00,6399.607422
2021-03-29 10:15:00+00:00,6484.557963
2021-03-29 10:30:00+00:00,6626.142198
2021-03-29 10:45:00+00:00,6626.142198
2021-03-29 11:00:00+00:00,6541.191656999999
2021-03-29 11:15:00+00:00,6258.023187
2021-03-29 11:30:00+00:00,6173.072646
2021-03-29 11:45:00+00:00,6484.557963
2021-03-29 12:00:00+00:00,6229.70634
2021-03-29 12:15:00+00:00,6512.87481
2021-03-29 12:30:00+00:00,6201.389493
2021-03-29 12:45:00+00:00,6258.023187
2021-03-29 13:00:00+00:00,5889.904176
2021-03-29 13:15:00+00:00,6003.171564
2021-03-29 13:30:00+00:00,6286.340034
2021-03-29 13:45:00+00:00,6031.488411
2021-03-29 14:00:00+00:00,6201.389493
2021-03-29 14:15:00+00:00,6229.70634
2021-03-29 14:30:00+00:00,6201.389493
2021-03-29 14:45:00+00:00,6201.389493
2021-03-29 15:00:00+00:00,6059.805257999999
2021-03-29 15:15:00+00:00,6088.1221049999995
2021-03-29 15:30:00+00:00,6144.755799
2021-03-29 15:45:00+00:00,6427.924269
2021-03-29 16:00:00+00:00,6088.1221049999995
2021-03-29 16:15:00+00:00,6059.805257999999
2021-03-29 16:30:00+00:00,6229.70634
2021-03-29 16:45:00+00:00,6173.072646
2021-03-29 17:00:00+00:00,6116.4389519999995
2021-03-29 17:15:00+00:00,6031.488411
2021-03-29 17:30:00+00:00,5974.854717
2021-03-29 17:45:00+00:00,5946.53787
2021-03-29 18:00:00+00:00,6371.290575
2021-03-29 18:15:00+00:00,6173.072646
2021-03-29 18:30:00+00:00,6116.4389519999995
2021-03-29 18:45:00+00:00,6427.924269
2021-03-29 19:00:00+00:00,6314.656881
2021-03-29 19:15:00+00:00,6144.755799
2021-03-29 19:30:00+00:00,6258.023187
2021-03-29 19:45:00+00:00,6144.755799
2021-03-29 20:00:00+00:00,6258.023187
2021-03-29 20:15:00+00:00,6739.409586
2021-03-29 20:30:00+00:00,6144.755799
2021-03-29 20:45:00+00:00,6116.4389519999995
2021-03-29 21:00:00+00:00,6201.389493
2021-03-29 21:15:00+00:00,5889.904176
2021-03-29 21:30:00+00:00,6201.389493
2021-03-29 21:45:00+00:00,6116.4389519999995
2021-03-29 22:00:00+00:00,5974.854717
2021-03-29 22:15:00+00:00,6088.1221049999995
2021-03-29 22:30:00+00:00,5861.587329
2021-03-29 22:45:00+00:00,5918.221023
2021-03-29 23:00:00+00:00,5833.270482
2021-03-29 23:15:00+00:00,5946.53787
2021-03-29 23:30:00+00:00,5918.221023
2021-03-29 23:45:00+00:00,5889.904176
2021-03-30 00:00:00+00:00,5833.270482
2021-03-30 00:15:00+00:00,5833.270482
2021-03-30 00:30:00+00:00,5833.270482
2021-03-30 00:45:00+00:00,5833.270482
2021-03-30 01:00:00+00:00,5804.953635
2021-03-30 01:15:00+00:00,5946.53787
2021-03-30 01:30:00+00:00,5606.7357059999995
2021-03-30 01:45:00+00:00,5861.587329
2021-03-30 02:00:00+00:00,5889.904176
2021-03-30 02:15:00+00:00,5748.319941
2021-03-30 02:30:00+00:00,5833.270482
2021-03-30 02:45:00+00:00,5833.270482
2021-03-30 03:00:00+00:00,5918.221023
2021-03-30 03:15:00+00:00,6031.488411
2021-03-30 03:30:00+00:00,6088.1221049999995
2021-03-30 03:45:00+00:00,6088.1221049999995
2021-03-30 04:00:00+00:00,5833.270482
2021-03-30 04:15:00+00:00,6059.805257999999
2021-03-30 04:30:00+00:00,6116.4389519999995
2021-03-30 04:45:00+00:00,6003.171564
